LawID,URI,LegislatorID,LegislatorName,LegislatorTitle,LegislatorReligion,LegislatorRuleBegin,LegislatorRuleEnd,TerID,TerShortLabel,TerSeq,TerLabel,TerOrg,TerOrgID,TerType1,TerType2,TerReligion,TerDistrict,TerPublished,TerEditor,TerLitList,TerAbbrevList,TerPreface,Datum,Date1,Date,Year,Month,Day,Form,Scope_needscleaning,Scope_clean 2,Scope_clean 3,Scope_clean 4,Scope_clean 5,Scope_clean 6,Scope_clean 7,Scope_clean 8,Scope_clean 9,Scope_clean 10,Scope_clean 11,Scope_clean 12,Scope_clean 13,RelatesTo,Publication,Archive,StAB,Archive_folder,Pages,Remarks,Title,Facs,URL,Matters_level2_num01,Matters_level2_01,Matters_level3_01,Matters_level4_01,Matters_01_addinfo,Matters_level2_num02,Matters_level2_02,Matters_level3_02,Matters_level4_02,Matters_02_addinfo,Matters_level2_num03,Matters_level2_03,Matters_level3_03,Matters_level4_03,Matters_03_addinfo,Matters_level2_num04,Matters_level2_04,Matters_level3_04,Matters_level4_04,Matters_04_addinfo,Matters_level2_num05,Matters_level2_05,Matters_level3_05,Matters 5 5,Matters_level4_05,Matters_level2_num06,Matters_level2_06,Matters_level3_06,Matters_level4_06,Matters_06_addinfo,Matters_level2_num07,Matters_level2_07,Matters_level3_07,Matters_level4_07,Matters_07_addinfo,Matters_level2_num08,Matters_level2_08,Matters_level3_08,Matters_level4_08,Matters_08_addinfo,Matters_level2_num09,Matters_level2_09,Matters_level3_09,Matters_level4_09,Matters_09_addinfo,Matters_level2_num10,Matters_level2_10,Matters_level3_10,Matters_level4_10,Matters_10_addinfo,Matters_level2_num11,Matters_level2_11,Matters_level3_11,Matters_level4_11,Matters_level2_num12,Matters_level2_12,Matters_level3_12,Matters_level4_12,Matters_level2_num13,Matters_level2_13,Matters_level3_13,Matters_level4_13,Matters_level2_num14,Matters_level2_14,Matters_level3_14,Matters_level4_14,Matters_14_addinfo,Matters_level2_num15,Matters_level2_15,Matters_level3_15,Matters_level4_15,Matters_level2_num16,Matters_level2_16,Matters_level3_16,Matters_level4_16,Matters_level2_num17,Matters_level2_17,Matters_level3_17,Matters_level4_17,Matters_17_addinfo,Matters_level2_num18,Matters_level2_18,Matters_level3_18,Matters_level4_18,Matters_18_addinfo,Matters_level2_num19,Matters_level2_19,Matters_level3_19,Matters_level4_19,Matters_level2_num20,Matters_level2_20,Matters_level3_20,Matters_level4_20,Matters_level2_num21,Matters_level2_21,Matters_level3_21,Matters_level4_21,Matters_level2_num22,Matters_level2_22,Matters_level3_22,Matters_level4_22,Matters_22_addinfo,Matters_level2_num23,Matters_level2_23,Matters_level3_23,Matters_level4_23,Matters_23_addinfo,Matters_level2_num24,Matters_level2_24,Matters_level3_24,Matters_level4_24,Matters_24_addinfo,Matters_level2_num25,Matters_level2_25,Matters_level3_25,Matters_level4_25,Matters_level2_num26,Matters_level2_26,Matters_level3_26,Matters_level4_26,Matters_dirty,Dirty,Controlled,Links,Scope_original
BER.01.001.4727,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.08.19,,1793-08-19T00:00:00Z,1793,8,19,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 511, S. 361-364",StAB,A I 511,S. 361-364,,Für alle Arten durch hiesige Lande transitierenden Getreides sollen Attestate vorgewiesen werden.,,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Handelswege; Warenkennzeichnung; Waren; Durchfuhr; Warentransfer; Getreide; Reis",",Erläuterung S. 372f.: 06.09.1793, Aufhebung StAB A I 513, S. 375f.: 06.07.1796.",4.6,Handel und Dienstleistungen,Zölle,",Handelswege; Warenkennzeichnung; Waren; Durchfuhr; Warentransfer; Getreide; Reis",",Erläuterung S. 372f.: 06.09.1793, Aufhebung StAB A I 513, S. 375f.: 06.07.1796.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4727.06049.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Handelswege; Warenkennzeichnung; Waren; Durchfuhr; Warentransfer; Getreide; Reis,,,Erläuterung S. 372f.: 06.09.1793, Aufhebung StAB A I 513, S. 375f.: 06.07.1796.,,,),(BER.01.001.4727.06049.1,,4.6,Handel und Dienstleistungen,,Zölle,,,,,Handelswege; Warenkennzeichnung; Waren; Durchfuhr; Warentransfer; Getreide; Reis,,,Erläuterung S. 372f.: 06.09.1793, Aufhebung StAB A I 513, S. 375f.: 06.07.1796.,,,)",,,,
BER.01.001.4728,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.08.21,,1793-08-21T00:00:00Z,1793,8,21,Publikation,,,,,,,,,,,,,,,,"StAB, A I 511, S. 367 f.",StAB,A I 511,S. 367 f.,,Publication zu Aufnahm einer freywilligen Steüer [...],,,3.2,Sozialwesen,Armenwesen,",Kollekte",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4728.06050.0,,3.2,Sozialwesen,,Armenwesen,,,,,Kollekte,,,,,,)",,,,
BER.01.001.4729,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.08.24,,1793-08-24T00:00:00Z,1793,8,24,Publikation,,Laupen,,,,,,,,,,,,,,"StAB, A I 511, S. 369-371",StAB,A I 511,S. 369-371,,Verzollung des [...] Tabaks [...],,,4.6,Handel und Dienstleistungen,Zölle,",Tabak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4729.06051.0,,4.6,Handel und Dienstleistungen,,Zölle,,,,,Tabak,,,,,,)",,,,Laupen
BER.01.001.4730,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.09.06,,1793-09-06T00:00:00Z,1793,9,6,Verordnung,,,,,,,,,,,,,,Publikation 17.10.1792,,"StAB, A I 511, S. 374-376",StAB,A I 511,S. 374-376,,Curs der neüen französischen Silbersorten.,,,4.7,Geld- und Kreditwesen,Münzwesen,",Münzfuß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4730.06052.0,,4.7,Geld- und Kreditwesen,,Münzwesen,,,,,Münzfuß,,,,,,)",,,,
BER.01.001.4731,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.09.13,,1793-09-13T00:00:00Z,1793,9,13,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 511, S. 386-389",StAB,A I 511,S. 386-389,,"Über die in hiesigen Landen sich aufhaltenden Emigrirten aus verschiedenen benachbarten Staaten, wird eine genaue Aufsicht und Controlle anbefohlen.",,,1.2,Bevölkerungs- und Standeswesen; Herrschaftsverfassung,Aufenthalt,",Aufsicht; Ausländer; Bedingungen",",Anordnung zur Überwachung StAB A I 512, S. 54f.: 05.02.1794.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4731.06053.0,,1.2,Bevölkerungs- und Standeswesen; Herrschaftsverfassung,,Aufenthalt,,,,,Aufsicht; Ausländer; Bedingungen,,,Anordnung zur Überwachung StAB A I 512, S. 54f.: 05.02.1794.,,,)",,,,
BER.01.001.4732,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.09.23,,1793-09-23T00:00:00Z,1793,9,23,Ordnung,,,Oberaargau,Unteraargau,,,,,,,,,,,,"StAB, A I 511, S. 391-419",StAB,A I 511,S. 391-419,,Strolchen- und Betteljagd [...] verordnet.,,,1.3,Randgruppen,Fahrende Leute,",Aufenthalt; Verbot; Bedingungen; Einschränkung; Bettelverbot; Differenzierung; Fremde; Einheimische; Einreiseverbot; Festnahme; Grenzkontrolle; Landesverweisung; Legitimation; Streifen; Überprüfung Fremder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4732.06054.0,,1.3,Randgruppen,,Fahrende Leute,,,,,Aufenthalt; Verbot; Bedingungen; Einschränkung; Bettelverbot; Differenzierung; Fremde; Einheimische; Einreiseverbot; Festnahme; Grenzkontrolle; Landesverweisung; Legitimation; Streifen; Überprüfung Fremder,,,,,,)",,,,Ober- und Unteraargau
BER.01.001.4733,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.09.30,,1793-09-30T00:00:00Z,1793,9,30,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 511, S. 420-426",StAB,A I 511,S. 420-426,,,,,1.3,Randgruppen,Fahrende Leute,",Überprüfung Fremder; Paßkontrolle; Landesverweisung; Grenzkontrolle; Festnahme; Einreiseverbot; Differenzierung; Fremde; Einheimische; Bettelverbot; Beherbergung Fremder; Beherbergungsverbot; Aufsicht; Aufenthalt; Verbot; Bedingungen; Einschränkung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4733.06055.0,,1.3,Randgruppen,,Fahrende Leute,,,,,Überprüfung Fremder; Paßkontrolle; Landesverweisung; Grenzkontrolle; Festnahme; Einreiseverbot; Differenzierung; Fremde; Einheimische; Bettelverbot; Beherbergung Fremder; Beherbergungsverbot; Aufsicht; Aufenthalt; Verbot; Bedingungen; Einschränkung,,,,,,)",,,,
BER.01.001.4735,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.10.04,,1793-10-04T00:00:00Z,1793,10,4,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 511, S. 436-438",StAB,A I 511,S. 436-438,,"Die Ausfuhr der jungen Pferden und aller Stuten, wird für ein Jahr lang verbotten.",,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Ausfuhr; Pferde",",Anordnung zur Einhaltung S. 458f.: 31.10.1793, Erläuterung S. 498-500: 10.12.1793.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4735.06057.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Ausfuhr; Pferde,,,Anordnung zur Einhaltung S. 458f.: 31.10.1793, Erläuterung S. 498-500: 10.12.1793.,,,)",,,,
BER.01.001.4734,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.10.04,,1793-10-04T00:00:00Z,1793,10,4,Generalmandat,,,,,,,,,,,,,,,,"StAB, A I 511, S. 433 f.",StAB,A I 511,S. 433 f.,,Der neüen französischen Duplonen Curs [...] wird gestattet.,,,4.7,Geld- und Kreditwesen,Münzwesen,",Münzfuß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4734.06056.0,,4.7,Geld- und Kreditwesen,,Münzwesen,,,,,Münzfuß,,,,,,)",,,,
BER.01.001.4736,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.10.07,,1793-10-07T00:00:00Z,1793,10,7,Publikation,Welsche Gebiete,,,,,,,,,,,,,,,"StAB, A I 511, S. 440 f.",StAB,A I 511,S. 440 f.,,Wegen der cursierenden vielen schlechten und zu leicht erfundenen Scheidmünzen.,,,2.4,Policey der Verwaltung und Justiz,Bekanntmachungswesen,",Publikationspflicht",,4.7,Geld- und Kreditwesen,Münzwesen,",Münzprägung; Scheidemünze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4736.06058.0,,2.4,Policey der Verwaltung und Justiz,,Bekanntmachungswesen,,,,,Publikationspflicht,,,,,,),(BER.01.001.4736.06059.0,,4.7,Geld- und Kreditwesen,,Münzwesen,,,,,Münzprägung; Scheidemünze,,,,,,)",,,,Welsche Gebiete
BER.01.001.4737,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.10.31,,1793-10-31T00:00:00Z,1793,10,31,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 511, S. 452-455",StAB,A I 511,S. 452-455,,Verbott der Ausfuhr von Erdfrüchten aller Art.,,,4.6,Handel und Dienstleistungen,Versorgung,",Ausfuhr; Verbot; Fruchtsperre; Mängel; Kartoffel; Rüben",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4737.06060.0,,4.6,Handel und Dienstleistungen,,Versorgung,,,,,Ausfuhr; Verbot; Fruchtsperre; Mängel; Kartoffel; Rüben,,,,,,)",,,,
BER.01.001.4738,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.11.05,,1793-11-05T00:00:00Z,1793,11,5,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 511, S. 459 f.",StAB,A I 511,S. 459 f.,,Verkauf des Schiesspulvers an Aussere und Fremde verbotten.,,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Ausfuhr; Pulver",",Erläuterung StAB A I 512, S. 475: 02.08.1794.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4738.06061.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Ausfuhr; Pulver,,,Erläuterung StAB A I 512, S. 475: 02.08.1794.,,,)",,,,
BER.01.001.4739,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.11.12,,1793-11-12T00:00:00Z,1793,11,12,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 511, S. 468-476",StAB,A I 511,S. 468-476,,Verordnung ansehend den Getreidtransit nach Genf und Wallis.,,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Handelswege; Aufsicht; Überwachung; Durchfuhr; Getreide",,5.1,Wasser,Schiffahrt,",Aufsicht; Überwachung; Güterbeförderung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4739.06062.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Handelswege; Aufsicht; Überwachung; Durchfuhr; Getreide,,,,,,),(BER.01.001.4739.06063.0,,5.1,Wasser,,Schiffahrt,,,,,Aufsicht; Überwachung; Güterbeförderung,,,,,,)",,,,
BER.01.001.4740,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.11.16,,1793-11-16T00:00:00Z,1793,11,16,Verordnung,Welsche Gebiete,,,,,,,,,,,,,,,"StAB, A I 511, S. 490-492",StAB,A I 511,S. 490-492,,Ansehend die Einführung einer neüen Art Pässe um nach Frankreich zu reisen.,,,2.4,Policey der Verwaltung und Justiz,Amtsführung/Amtsmißbrauch,",Paßwesen; Pässe; Ausstellung; Weistümer",",Erläuterung S. 520: 24.12.1793.",2.4,Policey der Verwaltung und Justiz,Bekanntmachungswesen,",Paßwesen; Pässe; Ausstellung; Weistümer",",Erläuterung S. 520: 24.12.1793.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4740.06064.0,,2.4,Policey der Verwaltung und Justiz,,Amtsführung/Amtsmißbrauch,,,,,Paßwesen; Pässe; Ausstellung; Weistümer,,,Erläuterung S. 520: 24.12.1793.,,,),(BER.01.001.4740.06064.1,,2.4,Policey der Verwaltung und Justiz,,Bekanntmachungswesen,,,,,Paßwesen; Pässe; Ausstellung; Weistümer,,,Erläuterung S. 520: 24.12.1793.,,,)",,,,Welsche Gebiete
BER.01.001.4742,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.12.11,,1793-12-11T00:00:00Z,1793,12,11,Verordnung,,Erlach,St. Johannsen,Nidau,,,,,,,,,,,,"StAB, A I 511, S. 501-509",StAB,A I 511,S. 501-509,,Verordnung zu Hemmung der Getreid Ausfuhr [...],,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Ausfuhr; Verbot; Fruchtsperre; Getreide; Mehl; Aufsicht; Überwachung; Warenmengen",,4.6,Handel und Dienstleistungen,Preiskontrolle,",Ausfuhr; Verbot; Fruchtsperre; Getreide; Mehl; Aufsicht; Überwachung; Warenmengen",,4.6,Handel und Dienstleistungen,Versorgung,",Ausfuhr; Verbot; Fruchtsperre; Getreide; Mehl; Aufsicht; Überwachung; Warenmengen",,5.1,Wasser,Schiffahrt,",Aufsicht; Überwachung; Einschränkung; Güterbeförderung",",Abänderung für Erlach StAB A I 513, S. 421-423, 15.09.1796 für Erlach u. Nidau S. 443-445, 18.11.1796.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4742.06066.2,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Ausfuhr; Verbot; Fruchtsperre; Getreide; Mehl; Aufsicht; Überwachung; Warenmengen,,,,,,),(BER.01.001.4742.06066.1,,4.6,Handel und Dienstleistungen,,Preiskontrolle,,,,,Ausfuhr; Verbot; Fruchtsperre; Getreide; Mehl; Aufsicht; Überwachung; Warenmengen,,,,,,),(BER.01.001.4742.06066.0,,4.6,Handel und Dienstleistungen,,Versorgung,,,,,Ausfuhr; Verbot; Fruchtsperre; Getreide; Mehl; Aufsicht; Überwachung; Warenmengen,,,,,,),(BER.01.001.4742.06067.0,,5.1,Wasser,,Schiffahrt,,,,,Aufsicht; Überwachung; Einschränkung; Güterbeförderung,,,Abänderung für Erlach StAB A I 513, S. 421-423, 15.09.1796 für Erlach u. Nidau S. 443-445, 18.11.1796.,,,)",,,,"Nidau, Erlach, St. Johannsen"
BER.01.001.4741,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.12.16,,1793-12-16T00:00:00Z,1793,12,16,Verordnung,Welsche Gebiete,,,,,,,,,,,,,,,"StAB, A I 511, S. 493",StAB,A I 511,S. 493,,Verbott der Brodausfuhr aus dem W. Land.,,,4.6,Handel und Dienstleistungen,Versorgung,",Ausfuhr; Verbot; Brot",",Erläuterung S. 512f.: 16.12.1793.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4741.06065.0,,4.6,Handel und Dienstleistungen,,Versorgung,,,,,Ausfuhr; Verbot; Brot,,,Erläuterung S. 512f.: 16.12.1793.,,,)",,,,Welsche Gebiete
BER.01.001.4743,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1794.01.03,,1794-01-03T00:00:00Z,1794,1,3,Verordnung,,,,,,,,,,,,,,Verordnung 12.11.1793,,"StAB, A I 511, S. 522-528",StAB,A I 511,S. 522-528,,,,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Sicherung; Mängel; Ausfuhr; Verbot; Fruchtsperre; Schleichhandel",",Erläuterung für die an den Kanton Freiburg angrenzenden Amtleute StAB A I 512, S. 90f.: 28.02.1794.",4.6,Handel und Dienstleistungen,Versorgung,",Sicherung; Mängel; Ausfuhr; Verbot; Fruchtsperre; Schleichhandel",",Erläuterung für die an den Kanton Freiburg angrenzenden Amtleute StAB A I 512, S. 90f.: 28.02.1794.",5.1,Wasser,Schiffahrt,",Güterbeförderung; Einschränkung; Aufsicht; Überwachung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4743.06069.1,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Sicherung; Mängel; Ausfuhr; Verbot; Fruchtsperre; Schleichhandel,,,Erläuterung für die an den Kanton Freiburg angrenzenden Amtleute StAB A I 512, S. 90f.: 28.02.1794.,,,),(BER.01.001.4743.06069.0,,4.6,Handel und Dienstleistungen,,Versorgung,,,,,Sicherung; Mängel; Ausfuhr; Verbot; Fruchtsperre; Schleichhandel,,,Erläuterung für die an den Kanton Freiburg angrenzenden Amtleute StAB A I 512, S. 90f.: 28.02.1794.,,,),(BER.01.001.4743.06068.0,,5.1,Wasser,,Schiffahrt,,,,,Güterbeförderung; Einschränkung; Aufsicht; Überwachung,,,,,,)",,,,
BER.01.001.4744,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1794.01.13,,1794-01-13T00:00:00Z,1794,1,13,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 511, S. 533-537",StAB,A I 511,S. 533-537,,Leder Ausfuhr Verbott.,,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Ausfuhr; Leder; Lederwaren",",Erläuterung StAB A I 512, S. 132: 14.03.1794 u. S. 333-335: 26.05.1794.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4744.06070.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Ausfuhr; Leder; Lederwaren,,,Erläuterung StAB A I 512, S. 132: 14.03.1794 u. S. 333-335: 26.05.1794.,,,)",,,,
BER.01.001.4745,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1794.01.17,,1794-01-17T00:00:00Z,1794,1,17,Verordnung,,,,,,,,,,,,,,Verordnung 04.10.1794,,"StAB, A I 511, S. 544-547 & 550",StAB,A I 511,S. 544-547 & 550,,,,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Ausfuhr; Aufsicht; Überwachung; Privilegien; Pferde",",Erläuterung für Moudon StAB A I 512, S. 79f.: 20.02.1794.",4.6,Handel und Dienstleistungen,Markt/Messe,",Ausfuhr; Aufsicht; Überwachung; Privilegien; Pferde",",Erläuterung für Moudon StAB A I 512, S. 79f.: 20.02.1794.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4745.06071.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Ausfuhr; Aufsicht; Überwachung; Privilegien; Pferde,,,Erläuterung für Moudon StAB A I 512, S. 79f.: 20.02.1794.,,,),(BER.01.001.4745.06071.1,,4.6,Handel und Dienstleistungen,,Markt/Messe,,,,,Ausfuhr; Aufsicht; Überwachung; Privilegien; Pferde,,,Erläuterung für Moudon StAB A I 512, S. 79f.: 20.02.1794.,,,)",,,,
BER.01.001.4746,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1794.01.17,,1794-01-17T00:00:00Z,1794,1,17,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 511, S. 551-553 & 555",StAB,A I 511,S. 551-553 & 555,,"Curs der Savoyischen Duplonen und Thalern, und derselben Bruchstüke, item der Bayerischen Thaler.",,,4.7,Geld- und Kreditwesen,Münzwesen,",Münzfuß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4746.06072.0,,4.7,Geld- und Kreditwesen,,Münzwesen,,,,,Münzfuß,,,,,,)",,,,
